url,url_hash,source,score,lastmod,changefreq,priority
https://docs.python.org/3/c-api/file.html,524d50be670f36d611a9241aa804d8505b95307269159746234670805bbf05ed,link_depth1,50,,,
https://docs.python.org/3/c-api/float.html,8ef0ed7b24bc1689dac5cbf79f56fd5722fca9d543224d43db66296db1034352,link_depth1,50,,,
https://docs.python.org/3/c-api/frame.html,9aed538fac4638d28a4ab20a78f0579d027d67c53f1777315aa9a6814fd0c70f,link_depth1,50,,,
https://docs.python.org/3/c-api/function.html,8aacad7be41945b1dae8578342382bb46ddd50656ca4411006148158b081b636,link_depth1,50,,,
https://docs.python.org/3/c-api/gcsupport.html,86c29057b8c9f2f0706aa9c033c67deb1f0a09b84cab9435d6a06738fcf88a00,link_depth1,50,,,
https://docs.python.org/3/c-api/gen.html,d7029b4f8b9d0831c3288979358d829beb77105282cad2950e9cad9d54f36ebc,link_depth1,50,,,
https://docs.python.org/3/c-api/hash.html,8744c586df7d45376c528eb8dbc4812c25eee7d10a3200e99fc648426601aa74,link_depth1,50,,,
https://docs.python.org/3/c-api/import.html,8ac5c33bb4678d7cbc62d5e39397405cd01b530cb968449ff9ad8976626f2aaa,link_depth1,50,,,
https://docs.python.org/3/c-api/init_config.html,736c576e8c723fc0c1a6c02f365343521e1d701bed278a86814595734ca4282d,link_depth1,50,,,
https://docs.python.org/3/c-api/interp-lifecycle.html,5e4086f577f7d4a2ff7d81bda5e5de46b45bd88204627780e5ed7306d5a65337,link_depth1,50,,,
https://docs.python.org/3/c-api/intro.html,64956af706963b53c78780c9131ce8cb49e7e7b94b3d734c0a8c4e82dcf1dd0c,link_depth1,50,,,
https://docs.python.org/3/c-api/iter.html,04ed116448a57ed90aaa947574607e831882dd55f95e6820e33277163a2c72de,link_depth1,50,,,
https://docs.python.org/3/c-api/iterator.html,ba316355dcec3801381fad628299b4659012282a369e70dc8a206d010b5f9de5,link_depth1,50,,,
https://docs.python.org/3/c-api/lifecycle.html,7eb41a9889568ce3f41b140a8cd416b2f790e77074293196a63053eaacc77bc5,link_depth1,50,,,
https://docs.python.org/3/c-api/list.html,aab7a74133827cc655f3cdfce10ef6b6079fd479731db42588c67f40c055d2e4,link_depth1,50,,,
https://docs.python.org/3/c-api/long.html,00cbf449ea175cba339171118d857f72bb1bc00d9d93053f5a09c3cbc1526dda,link_depth1,50,,,
https://docs.python.org/3/c-api/mapping.html,a01ba67fe277eb89a58f2219ba4608a02d2b546ed205b8e5ba1430145859eebe,link_depth1,50,,,
https://docs.python.org/3/c-api/marshal.html,3cfcc5a71c0416a4cc50de3301dee77814581f6b9630dad4e06bb2fce8bc00c1,link_depth1,50,,,
https://docs.python.org/3/c-api/memory.html,51808b8e4dbdd32465a18d68bc57b373318d70a3205f922faf7eae535dfc5013,link_depth1,50,,,
https://docs.python.org/3/c-api/memoryview.html,4c9a6ad72b85a56392343e51041159af2d2ec9df8c6c00f42854d2d7568d1f8c,link_depth1,50,,,
https://docs.python.org/3/c-api/method.html,a5aa624d61ccc93a1e4d9bbcf2fa9993c99d7ae64bb08f357c0088abcf59a6e0,link_depth1,50,,,
https://docs.python.org/3/c-api/module.html,fa98c09baaf7ad236f52d29fadb1e5787f83c352c0bfa7cbd6272d08801fe991,link_depth1,50,,,
https://docs.python.org/3/c-api/monitoring.html,5acfbad6af2226f5893b63a93da9f75f25f5120d6ed90d49d5fe2b7854259d31,link_depth1,50,,,
https://docs.python.org/3/c-api/none.html,23417347c014ce116b98e81f810cc6931097a8ab998d3660003ddcf66ea13d4e,link_depth1,50,,,
https://docs.python.org/3/c-api/number.html,aa80e19c65261144d2ed347cbed68050afa12d6253779eb6b8efaefe076550be,link_depth1,50,,,
https://docs.python.org/3/c-api/object.html,a9a4d261c289e86ccc4e23235264bd645bc735456ae2c96d39db998c9880528b,link_depth1,50,,,
https://docs.python.org/3/c-api/objimpl.html,824d91fe66895786cc322c46dcbe2f01b9356cdbe674f25449c9c96975144bcb,link_depth1,50,,,
https://docs.python.org/3/c-api/perfmaps.html,ea8cb87f7fb5ee897666c13441b68ecdc5a126c5ee2b9cf577cbe8d02bf126cd,link_depth1,50,,,
https://docs.python.org/3/c-api/picklebuffer.html,5053cb07f5e07a148fc2155af05b31158445483e8366792d9059d8a7596106af,link_depth1,50,,,
https://docs.python.org/3/c-api/profiling.html,ac7b9f289ec63bfa39743ab66370da0bf4456242fbcbf673656ba012960806fd,link_depth1,50,,,
https://docs.python.org/3/c-api/refcounting.html,44e1be94f067cac1922e66a837ee3c06ccb513cec514b6281fce4a60cd41d992,link_depth1,50,,,
https://docs.python.org/3/c-api/reflection.html,eefc16b4e52230b4fdcb087df25dad8cd4dbb4a48c949398013ce6452f048fe0,link_depth1,50,,,
